email_id,email_type,email_tone,model,prompt_id,strategy,summary,latency_s,rouge1,rouge2,rougeL,compression_ratio,word_count,tone_preservation,flesch_kincaid,error
E04,single,urgent,GPT-4o-mini,BL02,bullets,"â€¢ WHAT: Dissatisfaction with service regarding order #847291 and request for a full refund of $89.99 plus compensation  
â€¢ WHO: Robert Fitch (customer)  
â€¢ WHEN: Response expected within 24 hours  
â€¢ ACTION: Provide a full refund and compensation; respond to the customer  
â€¢ NOTE: If no response is received, the customer will file a complaint with the Better Business Bureau and dispute the charge with the credit card company.",2.8281986713409424,0.25,0.0909,0.1071,0.4605,70,0.3862,17.11,
E04,single,urgent,GPT-4o,BL02,bullets,"- WHAT: Complaint about undelivered order and poor customer service; request for a refund and compensation.
- WHO: Robert Fitch (the customer), customer service team.
- WHEN: Order placed three weeks ago; response expected within 24 hours.
- ACTION: Respond to Robert Fitch's complaint, process a refund of $89.99, and consider compensation for inconvenience.
- NOTE: Potential complaint to the Better Business Bureau and credit card dispute if not resolved promptly.",5.0816428661346436,0.2909,0.0926,0.1455,0.4474,68,0.3828,10.0,
E04,single,urgent,Claude Haiku,BL02,bullets,"• **WHAT:** Customer complaint regarding undelivered order and poor customer service; requesting refund and compensation

• **WHO:** Robert Fitch (customer); company customer service team

• **WHEN:** Order placed 3 weeks ago; deadline for response: 24 hours from email

• **ACTION:** Process full refund of $89.99; provide compensation for inconvenience; respond to customer within 24 hours

• **NOTE:** Customer is a 6-year loyal customer; item was time-sensitive (birthday gift); customer threatens BBB complaint and credit card dispute if demands not met within 24 hours",2.336541175842285,0.3577,0.1653,0.2439,0.5329,81,1.0,21.18,
E04,single,urgent,Claude Sonnet 4.6,BL02,bullets,"• WHAT: Customer complaint about an undelivered order and poor customer service experience, with demands for refund and compensation
• WHO: Robert Fitch (customer of 6 years)
• WHEN: Order placed ~3 weeks ago (around November 14th); demands response within 24 hours or will escalate
• ACTION: Issue a full refund of $89.99, provide compensation for inconvenience, and respond within 24 hours
• NOTE: Customer is threatening to file a BBB complaint and dispute the charge with his credit card company if not addressed promptly; previous contact attempts (phone call + 2 emails) went unresolved",5.394941806793213,0.3333,0.1538,0.1667,0.5921,90,0.3899,22.02,
E04,single,urgent,Gemini 2.0 Flash,BL02,bullets,"Here's a breakdown of the email's key information in bullet points:

*   **WHAT**: Complaint regarding undelivered order (#847291) and poor customer service. Request for a full refund of $89.99 and compensation for inconvenience.
*   **WHO**: Robert Fitch (customer), the company he is complaining to.
*   **WHEN**: Order placed three weeks prior to the email. Incident occurred on November 14th. Response expected within 24 hours.
*   **ACTION**: Provide a full refund of $89.99 and compensation, respond to the complaint within 24 hours.
*   **NOTE**: Customer will file a complaint with the Better Business Bureau and dispute the charge if no response is received within 24 hours.",2.0843517780303955,0.2329,0.0833,0.1507,0.6842,104,0.9996,7.75,
E04,single,urgent,Llama 3 8B,BL02,bullets,"Here are the key points from the email in bullet points:

• WHAT: The customer is requesting a full refund of $89.99 and compensation for the inconvenience caused due to a delayed delivery of an order (order #847291) that was placed three weeks ago.
• WHO: The customer (Robert Fitch), customer service team, and possibly the credit card company and Better Business Bureau (if the customer follows through on their threat)
• WHEN: The order was placed three weeks ago (no specific date mentioned, but the customer's mother's birthday has passed), and the customer expects a response within 24 hours
• ACTION: The customer service team is expected to respond to the customer's email and provide a refund and compensation
• NOTE: The customer is threatening to file a complaint with the Better Business Bureau and dispute the charge with their credit card company if they do not receive a response within 24 hours.",2.6464099884033203,0.1846,0.0829,0.1538,1.0066,153,0.3949,22.89,
E04,single,urgent,GPT-4o-mini,BL03,bullets,"- Customer Robert Fitch is dissatisfied with service regarding order #847291, placed three weeks ago.
- Item has not arrived; customer service response was inadequate (47 minutes on hold, no email replies).
- Request for immediate full refund of $89.99 and compensation for inconvenience.
- Deadline: Response required within 24 hours to avoid escalation (complaint to BBB and credit card dispute).",2.325698137283325,0.38,0.1224,0.24,0.3816,58,0.3986,10.5,
E04,single,urgent,GPT-4o,BL03,bullets,"- Order #847291 placed three weeks ago has not arrived.
- Customer service call resulted in a 47-minute hold and disconnection.
- Two follow-up emails went unanswered.
- Customer demands a full refund of $89.99 and additional compensation.
- Threatens to file a complaint with the Better Business Bureau and dispute the charge if not resolved in 24 hours.",1.4306848049163818,0.3838,0.0825,0.2626,0.375,57,0.3677,7.78,
E04,single,urgent,Claude Haiku,BL03,bullets,"# URGENT CUSTOMER ESCALATION

**IMMEDIATE ACTION REQUIRED (24-hour deadline)**

- **Customer:** Robert Fitch (6-year loyal customer)
- **Issue:** Order #847291 undelivered for 3 weeks; failed customer service (47-min hold, unanswered emails)
- **Request:** $89.99 refund + compensation
- **Threat:** BBB complaint & credit card dispute if no response within 24 hours
- **Context:** Item was birthday gift (deadline passed)

**RECOMMENDED ACTIONS:**
1. Contact customer within 2 hours with resolution offer
2. Investigate order status immediately
3. Authorize refund + goodwill compensation (suggest $25-50)
4. Escalate to customer service leadership to prevent future failures",3.2335283756256104,0.4275,0.2016,0.2748,0.5855,89,0.9843,13.26,
E04,single,urgent,Claude Sonnet 4.6,BL03,bullets,"# Key Points — Robert Fitch (Order #847291)

**🔴 Immediate Actions Required:**
- Respond within **24 hours** or customer escalates to BBB + credit card dispute
- Customer demanding **full refund of $89.99** + additional compensation

**⚠️ Issues to Address:**
- Order undelivered after **3 weeks** (placed Nov. 14)
- Customer service failures: **47-min hold → disconnected**, 2 unanswered emails

**📌 Context:**
- 6-year loyal customer; missed item was a birthday gift",6.071882009506226,0.4808,0.1961,0.25,0.4079,62,0.3677,14.55,
E04,single,urgent,Gemini 2.0 Flash,BL03,bullets,"*   **ACTION:** Respond to Robert Fitch within 24 hours.
*   **ACTION:** Issue a full refund of $89.99 to Robert Fitch.
*   **DECISION:** Determine appropriate compensation for inconvenience.
*   **ISSUE:** Order #847291 (placed 3 weeks ago) has not arrived.
*   **ISSUE:** Customer service unresponsive (long hold, unanswered emails).
*   **RISK:** Customer will file BBB complaint and dispute charge if unresolved.",1.9159812927246094,0.4167,0.1915,0.3125,0.3553,54,0.3843,8.18,
E04,single,urgent,Llama 3 8B,BL03,bullets,"Here are the key points in concise bullet points that a senior leader can scan in 10 seconds:

**Key Issues:**

* Customer (Robert Fitch) is dissatisfied with delayed order #847291 (placed 3 weeks ago)
* Customer service experience was poor: 47-minute hold time, emails unanswered
* Item was a birthday gift that arrived too late
* Customer demands:
	+ Full refund of $89.99
	+ Compensation for inconvenience
* Threatens to file complaint with BBB and dispute charge with credit card company if not resolved within 24 hours",2.1400604248046875,0.4194,0.1311,0.2581,0.5395,82,0.3886,19.25,
E04,single,urgent,GPT-4o-mini,FP01,formal_paragraph,"Robert Fitch has expressed significant dissatisfaction regarding the service he received related to order #847291, which has not arrived despite being placed three weeks prior. He experienced prolonged hold times and unresponsive customer service, leading to a request for an immediate refund of $89.99, along with compensation for the inconvenience caused, and has indicated that he will escalate the matter if not addressed within 24 hours.",4.780173063278198,0.2936,0.0935,0.1835,0.4408,67,0.3986,14.78,
E04,single,urgent,GPT-4o,FP01,formal_paragraph,"Robert Fitch, a long-standing customer of six years, expressed significant dissatisfaction with the service received regarding order #847291, which was placed three weeks prior and has yet to arrive. Despite multiple attempts to contact customer service, including a prolonged hold time and unanswered emails, Mr. Fitch has requested an immediate refund of $89.99 and additional compensation for the inconvenience, warning of potential actions involving the Better Business Bureau and a credit card dispute if the matter is not resolved within 24 hours.",2.207451105117798,0.3333,0.0968,0.2063,0.5526,84,0.3993,13.67,
E04,single,urgent,Claude Haiku,FP01,formal_paragraph,"# Service Complaint Summary

Mr. Robert Fitch has filed a formal complaint regarding order #847291, which remains undelivered three weeks after placement, coupled with inadequate customer service response including a 47-minute hold time and two unanswered emails. As a six-year customer, Mr. Fitch is requesting a full refund of $89.99 plus compensation, and has indicated he will escalate the matter to the Better Business Bureau and initiate a credit card dispute if the matter is not resolved within 24 hours. The delayed delivery resulted in the item missing its intended purpose as a birthday gift.",2.383493661880493,0.3453,0.146,0.2014,0.6382,97,0.3862,11.27,
E04,single,urgent,Claude Sonnet 4.6,FP01,formal_paragraph,"A long-standing customer of six years, Robert Fitch, has submitted a formal complaint regarding order #847291, placed on November 14th, which has failed to arrive after three weeks. Mr. Fitch reports significant difficulties in reaching customer service, including a 47-minute hold resulting in disconnection and two unanswered emails, compounding the impact of the delayed delivery. He is demanding an immediate full refund of $89.99 along with appropriate compensation, and has indicated his intention to escalate the matter to the Better Business Bureau and his credit card provider should a response not be received within 24 hours.",4.639575481414795,0.3262,0.1007,0.227,0.6513,99,0.3886,15.04,
E04,single,urgent,Gemini 2.0 Flash,FP01,formal_paragraph,"Robert Fitch is requesting a full refund of $89.99 and additional compensation due to the delayed delivery of order #847291, placed three weeks prior, and the subsequent lack of adequate customer service. Mr. Fitch threatens to file a complaint with the Better Business Bureau and dispute the charge if a response is not received within 24 hours.",2.2248528003692627,0.3,0.102,0.26,0.3816,58,0.3949,10.67,
E04,single,urgent,Llama 3 8B,FP01,formal_paragraph,"Here is a professional 2-3 sentence summary of the email:

A customer, Robert Fitch, expressed extreme dissatisfaction with the service he received from the company, citing a delayed delivery of an order and poor customer service, including lengthy hold times and unanswered emails. As a loyal customer for six years, Fitch is seeking a full refund of $89.99 and compensation for the inconvenience caused. He has given the company 24 hours to respond and resolve the issue before taking further action, including filing a complaint with the Better Business Bureau and disputing the charge with his credit card company.",4.2860283851623535,0.2378,0.0709,0.1399,0.6645,101,0.3677,14.47,
