question_id,condition,prompt_id,model,question,context,ground_truth,is_answerable,output,latency_s,factual_accuracy,grounding_rate,unanswerable_correct,citation_present,citation_valid,hallucination_flag,hallucination_type,error
Q10,cited,CT02,Mistral small creative,What was the US tariff rate on Chinese goods before the Geneva agreement?,"Negotiators from the United States and China concluded three days of high-level economic talks in Geneva with a joint statement agreeing to temporarily reduce tariffs. The United States agreed to lower tariffs on Chinese goods from 145 percent to 30 percent for an initial 90-day period, while China agreed to reduce its retaliatory tariffs on American products from 125 percent to 10 percent and to lift non-tariff barriers that had restricted American agricultural and pharmaceutical exports.",145 percent,True,"ANSWER: The U.S. tariff rate on Chinese goods before the Geneva agreement was **145 percent**.

EVIDENCE: *""The United States agreed to lower tariffs on Chinese goods **from 145 percent to 30 percent** for an initial 90-day period...""*

CONFIDENCE: **HIGH**",1.12186861038208,1.0,1.0,0.0,1.0,0.5,0,NONE,
Q10,cited,CT02,Llama 3 8B,What was the US tariff rate on Chinese goods before the Geneva agreement?,"Negotiators from the United States and China concluded three days of high-level economic talks in Geneva with a joint statement agreeing to temporarily reduce tariffs. The United States agreed to lower tariffs on Chinese goods from 145 percent to 30 percent for an initial 90-day period, while China agreed to reduce its retaliatory tariffs on American products from 125 percent to 10 percent and to lift non-tariff barriers that had restricted American agricultural and pharmaceutical exports.",145 percent,True,"ANSWER: The US tariff rate on Chinese goods was 145 percent before the Geneva agreement.

EVIDENCE: ""The United States agreed to lower tariffs on Chinese goods from 145 percent to 30 percent for an initial 90-day period...""

CONFIDENCE: HIGH",1.362260103225708,1.0,1.0,0.0,1.0,0.5,0,NONE,
Q10,cited,CT03,GPT-4o-mini,What was the US tariff rate on Chinese goods before the Geneva agreement?,"Negotiators from the United States and China concluded three days of high-level economic talks in Geneva with a joint statement agreeing to temporarily reduce tariffs. The United States agreed to lower tariffs on Chinese goods from 145 percent to 30 percent for an initial 90-day period, while China agreed to reduce its retaliatory tariffs on American products from 125 percent to 10 percent and to lift non-tariff barriers that had restricted American agricultural and pharmaceutical exports.",145 percent,True,The US tariff rate on Chinese goods before the Geneva agreement was 145 percent (Context passage).,1.2097842693328857,1.0,1.0,0.0,0.0,0.0,0,NONE,
Q10,cited,CT03,GPT-4o,What was the US tariff rate on Chinese goods before the Geneva agreement?,"Negotiators from the United States and China concluded three days of high-level economic talks in Geneva with a joint statement agreeing to temporarily reduce tariffs. The United States agreed to lower tariffs on Chinese goods from 145 percent to 30 percent for an initial 90-day period, while China agreed to reduce its retaliatory tariffs on American products from 125 percent to 10 percent and to lift non-tariff barriers that had restricted American agricultural and pharmaceutical exports.",145 percent,True,The US tariff rate on Chinese goods before the Geneva agreement was 145 percent (context passage).,0.7710728645324707,1.0,1.0,0.0,0.0,0.0,0,NONE,
Q10,cited,CT03,Claude Haiku,What was the US tariff rate on Chinese goods before the Geneva agreement?,"Negotiators from the United States and China concluded three days of high-level economic talks in Geneva with a joint statement agreeing to temporarily reduce tariffs. The United States agreed to lower tariffs on Chinese goods from 145 percent to 30 percent for an initial 90-day period, while China agreed to reduce its retaliatory tariffs on American products from 125 percent to 10 percent and to lift non-tariff barriers that had restricted American agricultural and pharmaceutical exports.",145 percent,True,"According to the context passage, the US tariff rate on Chinese goods before the Geneva agreement was 145 percent. (The passage states: ""The United States agreed to lower tariffs on Chinese goods from 145 percent to 30 percent for an initial 90-day period."")",1.3050427436828613,1.0,1.0,0.0,1.0,0.5,0,NONE,
Q10,cited,CT03,Claude Sonnet 4.6,What was the US tariff rate on Chinese goods before the Geneva agreement?,"Negotiators from the United States and China concluded three days of high-level economic talks in Geneva with a joint statement agreeing to temporarily reduce tariffs. The United States agreed to lower tariffs on Chinese goods from 145 percent to 30 percent for an initial 90-day period, while China agreed to reduce its retaliatory tariffs on American products from 125 percent to 10 percent and to lift non-tariff barriers that had restricted American agricultural and pharmaceutical exports.",145 percent,True,"Based on the context passage, the US tariff rate on Chinese goods before the Geneva agreement was **145 percent** (Context passage: ""The United States agreed to lower tariffs on Chinese goods from 145 percent to 30 percent for an initial 90-day period"").",1.5497956275939941,1.0,1.0,0.0,1.0,1.0,0,NONE,
Q10,cited,CT03,Mistral small creative,What was the US tariff rate on Chinese goods before the Geneva agreement?,"Negotiators from the United States and China concluded three days of high-level economic talks in Geneva with a joint statement agreeing to temporarily reduce tariffs. The United States agreed to lower tariffs on Chinese goods from 145 percent to 30 percent for an initial 90-day period, while China agreed to reduce its retaliatory tariffs on American products from 125 percent to 10 percent and to lift non-tariff barriers that had restricted American agricultural and pharmaceutical exports.",145 percent,True,The **U.S. tariff rate on Chinese goods before the Geneva agreement was 145%** (as stated in the provided context passage).,0.8170602321624756,0.0,1.0,0.0,0.0,0.0,0,NONE,
Q10,cited,CT03,Llama 3 8B,What was the US tariff rate on Chinese goods before the Geneva agreement?,"Negotiators from the United States and China concluded three days of high-level economic talks in Geneva with a joint statement agreeing to temporarily reduce tariffs. The United States agreed to lower tariffs on Chinese goods from 145 percent to 30 percent for an initial 90-day period, while China agreed to reduce its retaliatory tariffs on American products from 125 percent to 10 percent and to lift non-tariff barriers that had restricted American agricultural and pharmaceutical exports.",145 percent,True,"According to the passage, the US tariff rate on Chinese goods before the Geneva agreement was 145% (1).",0.882561445236206,0.0,1.0,0.0,0.0,0.0,0,NONE,
Q11,ungrounded,UG01,GPT-4o-mini,What was the S&P 500 reaction to the Geneva trade agreement?,,The context does not mention the S&P 500 reaction.,False,"The S&P 500's reaction to the Geneva trade agreement, which was reached in 2021 to address various trade issues, was generally positive. Investors often view trade agreements as beneficial for economic growth, as they can lead to increased trade flows and reduced tariffs. Following the announcement of the agreement, the S&P 500 typically experienced gains, reflecting investor optimism about improved economic conditions and corporate profitability. However, specific market reactions can vary based on broader economic indicators and geopolitical developments at the time. For precise details on the S&P 500's performance on the day of the announcement, historical market data would need to be consulted.",3.0997138023376465,0.0,0.0,0.0,0.0,0.0,1,CONTEXT_LEAK,
Q11,ungrounded,UG01,GPT-4o,What was the S&P 500 reaction to the Geneva trade agreement?,,The context does not mention the S&P 500 reaction.,False,"The Geneva trade agreement, formally known as the General Agreement on Tariffs and Trade (GATT), was established in 1947 to promote international trade by reducing or eliminating trade barriers such as tariffs and quotas. The S&P 500, which is a stock market index tracking the performance of 500 large companies listed on stock exchanges in the United States, would have reacted to such an agreement based on the market's perception of its impact on the economy and corporate profits.

Historically, trade agreements that reduce barriers and promote international trade are generally viewed positively by financial markets, as they can lead to increased economic activity and growth opportunities for companies. Therefore, it is likely that the S&P 500 would have reacted positively to the Geneva trade agreement, reflecting optimism about the potential for increased trade and economic growth. However, specific historical data on the S&P 500's reaction at the time of the agreement's signing in 1947 is not readily available, as the index itself was not officially introduced until 1957.",2.6935179233551025,0.0,0.0,0.0,0.0,0.0,1,CONTEXT_LEAK,
